Restaurant Name,Restaurant URL
Chilliesine (West),https://guide.michelin.com/en/taichung-region/taichung/restaurant/chilliesine-west
Sur-,https://guide.michelin.com/en/taichung-region/taichung/restaurant/sur
Hao Nung Chia Migao,https://guide.michelin.com/en/tainan-region/tainan/restaurant/hao-nung-chia-migao
Tu Pang,https://guide.michelin.com/en/taichung-region/taichung/restaurant/tu-pang
Eastern Castle Noodles,https://guide.michelin.com/en/tainan-region/tainan/restaurant/eastern-castle-noodles
Lao Shih Kuan Noodles,https://guide.michelin.com/en/taichung-region/taichung/restaurant/lao-shih-kuan-noodles
Isagi,https://guide.michelin.com/en/taichung-region/taichung/restaurant/isagi
Peng Cheng Tang,https://guide.michelin.com/en/taichung-region/taichung/restaurant/peng-cheng-tang
May Snow Hakka Food,https://guide.michelin.com/en/taipei-region/taipei/restaurant/may-snow-hakka-food
Da-Qiao-Tou Tube Rice Pudding (Yanping North Road),https://guide.michelin.com/en/taipei-region/taipei/restaurant/da-qiao-tou-tube-rice-pudding
Chung Chia Sheng Jian Bao,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chung-chia-sheng-jian-bao
Do It True (Xinyi),https://guide.michelin.com/en/taipei-region/taipei/restaurant/do-it-true-xinyi
Impromptu by Paul Lee,https://guide.michelin.com/en/taipei-region/taipei/restaurant/impromptu-by-paul-lee
Lao Shan Dong Homemade Noodles,https://guide.michelin.com/en/taipei-region/taipei/restaurant/lao-shan-dong-homemade-noodles
Din Tai Fung (Xinyi Road),https://guide.michelin.com/en/taipei-region/taipei/restaurant/din-tai-fung-xinyi-road
Shin Yeh Taiwanese Cuisine,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shin-yeh-taiwanese-cuisine
A Fung's Harmony Cuisine,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/a-fung-s-harmony-cuisine
Simmer House,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/simmer-house
LA Vie by thomas bühner,https://guide.michelin.com/en/taipei-region/taipei/restaurant/la-vie-by-thomas-buhner
Bistro Alley,https://guide.michelin.com/en/tainan-region/tainan/restaurant/bistro-alley
PI,https://guide.michelin.com/en/taichung-region/taichung/restaurant/pi
Hello VietNam,https://guide.michelin.com/en/taichung-region/taichung/restaurant/hello-vietnam
Yu Kapo,https://guide.michelin.com/en/taipei-region/taipei/restaurant/yu-kapo-1198592
Joes (Gangshan),https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/joes-gangshan
Chang Ying Seafood House,https://guide.michelin.com/en/tainan-region/tainan/restaurant/chang-ying-seafood-house
Silks House,https://guide.michelin.com/en/taipei-region/taipei/restaurant/silks-house
Golden Formosa,https://guide.michelin.com/en/taipei-region/taipei/restaurant/golden-formosa
Longtail,https://guide.michelin.com/en/taipei-region/taipei/restaurant/longtail
A Cut,https://guide.michelin.com/en/taipei-region/taipei/restaurant/a-cut
Liang Chia Pig Knuckle,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/liang-chia-pig-knuckle
Saka,https://guide.michelin.com/en/taichung-region/taichung/restaurant/saka
Xiao Chu Den,https://guide.michelin.com/en/taichung-region/taichung/restaurant/xiao-chu-den
Inflorescence,https://guide.michelin.com/en/taichung-region/taichung/restaurant/inflorescence
le beaujour,https://guide.michelin.com/en/taipei-region/taipei/restaurant/le-beaujour
Hsiao Cho Chih Chia,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hsiao-cho-chih-chia
Feng No Seafood,https://guide.michelin.com/en/tainan-region/tainan/restaurant/feng-no-seafood
Small Park Danzai Noodles,https://guide.michelin.com/en/tainan-region/tainan/restaurant/small-park-danzai-noodles
Lo Cheng Migao,https://guide.michelin.com/en/tainan-region/tainan/restaurant/lo-cheng-migao
Dong Shang Taiwanese Seafood,https://guide.michelin.com/en/tainan-region/tainan/restaurant/dong-shang-taiwanese-seafood
Robin's Teppanyaki,https://guide.michelin.com/en/taipei-region/taipei/restaurant/robin-s-teppanyaki
Mipon,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mipon
Chi Chia Chuang (Changchun Road),https://guide.michelin.com/en/taipei-region/taipei/restaurant/chi-chia-chuang-changchun-road
Thai & Thai,https://guide.michelin.com/en/taipei-region/taipei/restaurant/thai-thai
Wenpapa Goose,https://guide.michelin.com/en/tainan-region/tainan/restaurant/wenpapa-goose
Jyu Dim,https://guide.michelin.com/en/tainan-region/tainan/restaurant/jyu-dim
Yeh San Duck Thick Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/yeh-san-duck-thick-soup
Chef Ah-Hsi's Old Time Restaurant,https://guide.michelin.com/en/taichung-region/taichung/restaurant/chef-ah-hsi-s-old-time-restaurant
enPure,https://guide.michelin.com/en/taichung-region/taichung/restaurant/enpure
Noodle House,https://guide.michelin.com/en/taipei-region/taipei/restaurant/noodle-house
Jarana,https://guide.michelin.com/en/taipei-region/taipei/restaurant/jarana
Tain Chu,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/tain-chu
Sushi Touryuumon,https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-touryuumon
MU,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/mu-1204166
White Gourd and Fat Person,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/white-gourd-and-fat-person
Kaiyuan Road No Name Milkfish,https://guide.michelin.com/en/tainan-region/tainan/restaurant/kaiyuan-road-no-name-milkfish
Zai Fa Hao,https://guide.michelin.com/en/tainan-region/tainan/restaurant/zai-fa-hao
Yung Tung Milkfish,https://guide.michelin.com/en/tainan-region/tainan/restaurant/yung-tung-milkfish
Lao Tseng Lamb,https://guide.michelin.com/en/tainan-region/tainan/restaurant/lao-tseng-lamb
Fu Tai Table Third Generation,https://guide.michelin.com/en/tainan-region/tainan/restaurant/fu-tai-table-third-generation
Feng Chi Goose,https://guide.michelin.com/en/taichung-region/taichung/restaurant/feng-chi-goose
Pankoko,https://guide.michelin.com/en/tainan-region/tainan/restaurant/pankoko
Peng Lai,https://guide.michelin.com/en/taipei-region/taipei/restaurant/peng-lai
Ephernité,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ephernite
L'Atelier de Joël Robuchon,https://guide.michelin.com/en/taipei-region/taipei/restaurant/l-atelier-de-joel-robuchon550759
Kitcho,https://guide.michelin.com/en/taipei-region/taipei/restaurant/kitcho
VARMT (West),https://guide.michelin.com/en/taichung-region/taichung/restaurant/varmt-west
BUĒ MI . LAB,https://guide.michelin.com/en/tainan-region/tainan/restaurant/bue-mi-lab
Three Wheels,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/three-wheels
the FRONT HOUSE,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/the-front-house
Ban Bo,https://guide.michelin.com/en/taipei-region/taipei/restaurant/ban-bo
Hosu,https://guide.michelin.com/en/taipei-region/taipei/restaurant/hosu
Chinese Cuisine,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chinese-cuisine
Clover,https://guide.michelin.com/en/taipei-region/taipei/restaurant/clover
Wang Jia Smoked Lamb,https://guide.michelin.com/en/tainan-region/tainan/restaurant/wang-jia-smoked-lamb
Po Jen Tang,https://guide.michelin.com/en/tainan-region/tainan/restaurant/po-jen-tang
Caizong Li,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/caizong-li
The Dragon,https://guide.michelin.com/en/taipei-region/taipei/restaurant/the-dragon
Hang Zhou Xiao Long Bao (Da'an),https://guide.michelin.com/en/taipei-region/taipei/restaurant/hang-zhou-xiao-long-bao-da-an
Toh-A',https://guide.michelin.com/en/taipei-region/taipei/restaurant/toh-a
Danny's Steakhouse,https://guide.michelin.com/en/taipei-region/taipei/restaurant/danny-s-steakhouse
A Hai Taiwanese Oden,https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-hai-tawianese-oden
Hara Peko,https://guide.michelin.com/en/tainan-region/tainan/restaurant/hara-peko
Chuan Mu Yuan,https://guide.michelin.com/en/taipei-region/taipei/restaurant/chuan-mu-yuan
Di Yi Ding,https://guide.michelin.com/en/tainan-region/tainan/restaurant/di-yi-ding
A Xing Shi Mu Yu,https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-xing-shi-mu-yu
Shang Hao Chih Beef Soup,https://guide.michelin.com/en/tainan-region/tainan/restaurant/shang-hao-chih-beef-soup
Tutto Bello,https://guide.michelin.com/en/taipei-region/taipei/restaurant/tutto-bello
N°168 Prime Steakhouse (Zhongshan),https://guide.michelin.com/en/taipei-region/taipei/restaurant/n%C2%B0168-prime-steakhouse-zhongshan
Mume,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mume
3927,https://guide.michelin.com/en/taipei-region/taipei/restaurant/3927
Zai Lai,https://guide.michelin.com/en/taichung-region/taichung/restaurant/zai-lai
Izmir Turk Kitchen,https://guide.michelin.com/en/taipei-region/taipei/restaurant/izmir-turk-kitchen
Eat to Fat,https://guide.michelin.com/en/tainan-region/tainan/restaurant/eat-to-fat
Shin Yeh Taiwanese Signature,https://guide.michelin.com/en/taipei-region/taipei/restaurant/shin-yeh-taiwanese-signature
Shian Jeng Shrimp Bawan,https://guide.michelin.com/en/tainan-region/tainan/restaurant/shian-jeng-shrimp-bawan
Chang Sheng 29,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/chang-sheng-29
Yuan Zai Hui (Guohua Street),https://guide.michelin.com/en/tainan-region/tainan/restaurant/yuan-zai-hui-guohua-street
Su Murruai,https://guide.michelin.com/en/sardegna/riola-sardo_1840769/restaurant/su-murruai
Ca' Del Moro,https://guide.michelin.com/en/veneto/grezzana/restaurant/ca-del-moro
Osteria Ricanatti,https://guide.michelin.com/en/puglia/ostuni/restaurant/osteria-ricanatti
Vez,https://guide.michelin.com/en/puglia/san-marzano-di-san-giuseppe_1853441/restaurant/vez
Riccio Restaurant,https://guide.michelin.com/en/campania/bacoli/restaurant/riccio-restaurant
Metodo,https://guide.michelin.com/en/lombardia/marne_7770347/restaurant/metodo-1213628
Palais Royal Restaurant,https://guide.michelin.com/en/veneto/venezia/restaurant/palais-royal-restaurant
O Me O Il Mare,https://guide.michelin.com/en/campania/gragnano/restaurant/o-me-o-il-mare
Corte Federiciana,https://guide.michelin.com/en/puglia/apricena_1851277/restaurant/corte-federiciana
ES Cantina&Ristorante,https://guide.michelin.com/en/puglia/manduria/restaurant/es-cantina-ristorante
Dissapore di Andrea Catalano,https://guide.michelin.com/en/puglia/carovigno/restaurant/dissapore-di-andrea-catalano
Contrada,https://guide.michelin.com/en/toscana/castelnuovo-berardenga/restaurant/contrada
Ca' Apollonio Gourmet,https://guide.michelin.com/en/veneto/romano-d-ezzelino_1819886/restaurant/ca-apollonio-gourmet
Capogiro,https://guide.michelin.com/en/sardegna/baia-sardinia/restaurant/capogiro
Bis Osteria Italiana Contemporanea,https://guide.michelin.com/en/toscana/colle-di-val-d-elsa/restaurant/bis-osteria-italiana-contemporanea
Trattoria Felino,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/trattoria-felino
Zuicho,https://guide.michelin.com/en/macau-region/macau/restaurant/zuicho-1214683
Prince and the Peacock,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/prince-and-the-peacock
Carna by Dario Cecchini,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/carna-by-dario-cecchini
Lulu Baobao,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/lulu-baobao
Bánh Mì Nếm,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/banh-mi-nem
Le Saint Paul,https://guide.michelin.com/en/pays-de-la-loire/prefailles_1576382/restaurant/le-saint-paul
Freia,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/freia
La Palme d'Or,https://guide.michelin.com/en/provence-alpes-cote-dazur/cannes/restaurant/la-palme-d-or
Nuance,https://guide.michelin.com/en/nouvelle-aquitaine/bayonne/restaurant/nuance-1212775
Chez Jeannette,https://guide.michelin.com/en/provence-alpes-cote-dazur/flassans-sur-issole_1505557/restaurant/chez-jeannette
L'Instinct,https://guide.michelin.com/en/pays-de-la-loire/saumur/restaurant/l-instinct-1214145
Les Saisonniers,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-croix-valmer/restaurant/les-saisonniers
"Gigi, Table Méditerranéenne",https://guide.michelin.com/en/occitanie/nimes/restaurant/gigi-table-mediterraneenne
Arbane,https://guide.michelin.com/en/grand-est/reims/restaurant/arbane
La Ferme Ilharregui Baita,https://guide.michelin.com/en/nouvelle-aquitaine/urrugne/restaurant/la-ferme-ilharregui-baita
Le Jardin Délice,https://guide.michelin.com/en/bretagne/saint-cast-le-guildo_1569179/restaurant/le-jardin-delice-1213499
Monique,https://guide.michelin.com/en/occitanie/calvisson_1500992/restaurant/monique-1213895
Récolte,https://guide.michelin.com/en/bretagne/bruz_1563399/restaurant/recolte
Silex,https://guide.michelin.com/en/pays-de-la-loire/chahaignes_1570756/restaurant/silex-1214187
Le Boïdicou,https://guide.michelin.com/en/nouvelle-aquitaine/thonac_1490001/restaurant/le-boidicou
La Table du Cinq,https://guide.michelin.com/en/occitanie/bagnres-de-bigorre/restaurant/la-table-du-cinq
JU - Maison de Cuisine,https://guide.michelin.com/en/provence-alpes-cote-dazur/bonnieux/restaurant/ju-maison-de-cuisine
L'Auberge d'Allex,https://guide.michelin.com/en/auvergne-rhone-alpes/allex_1509156/restaurant/l-auberge-d-allex
ESPRIT C. KEI GINZA,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/esprit-c-kei-ginza
SUKIYAKI ASAI,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sukiyaki-asai
misola,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/misola
Nebuka,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/nebuka
Kappo Muroi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kappo-muroi
Higashiyama Muku,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/higashiyama-muku
Tasogare,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/tasogare
joujouka,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/joujouka
Sanosushi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sanosushi
Shirokane Shin,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/shirokane-shin
Ambrogio by Acquerello,https://guide.michelin.com/en/california/la-jolla/restaurant/ambrogio-by-acquerello
Nari,https://guide.michelin.com/en/california/san-francisco/restaurant/nari
Coasterra,https://guide.michelin.com/en/california/us-san-diego/restaurant/coasterra
Animae,https://guide.michelin.com/en/california/us-san-diego/restaurant/animae
Solare,https://guide.michelin.com/en/california/us-san-diego/restaurant/solare
Tacos Oscar,https://guide.michelin.com/en/california/oakland/restaurant/tacos-oscar
Uka,https://guide.michelin.com/en/california/us-los-angeles/restaurant/uka
Che Fico,https://guide.michelin.com/en/california/san-francisco/restaurant/che-fico
Nopalito,https://guide.michelin.com/en/california/san-francisco/restaurant/nopalito
Molti Amici,https://guide.michelin.com/en/california/healdsburg/restaurant/molti-amici
Stella,https://guide.michelin.com/en/california/west-hollywood/restaurant/stella-1214036
Mae Malai Thai House of Noodles,https://guide.michelin.com/en/california/us-los-angeles/restaurant/mae-malai-thai-house-of-noodles
La Costanera,https://guide.michelin.com/en/california/half-moon-bay/restaurant/la-costanera
Camden Spit & Larder,https://guide.michelin.com/en/california/us-sacramento/restaurant/camden-spit-larder
Gwen,https://guide.michelin.com/en/california/us-los-angeles/restaurant/gwen
Troubadour,https://guide.michelin.com/en/california/healdsburg/restaurant/troubadour
HK Lounge Bistro,https://guide.michelin.com/en/california/san-francisco/restaurant/hk-lounge-bistro
Diavola,https://guide.michelin.com/en/california/geyserville/restaurant/diavola
Tiya,https://guide.michelin.com/en/california/san-francisco/restaurant/tiya
Burdell,https://guide.michelin.com/en/california/oakland/restaurant/burdell
Grá,https://guide.michelin.com/en/california/us-los-angeles/restaurant/gra
Danbi,https://guide.michelin.com/en/california/us-los-angeles/restaurant/danbi
Cedro Italian Restaurant,https://guide.michelin.com/en/california/newbury-park_2986929/restaurant/cedro-italian-restaurant
FOB Kitchen,https://guide.michelin.com/en/california/oakland/restaurant/fob-kitchen
MARKET Restaurant + Bar,https://guide.michelin.com/en/california/del-mar/restaurant/market-restaurant-bar
Herb & Wood,https://guide.michelin.com/en/california/us-san-diego/restaurant/herb-wood
Shibumi,https://guide.michelin.com/en/california/us-los-angeles/restaurant/shibumi-559644
Alderwood,https://guide.michelin.com/en/california/santa-cruz/restaurant/alderwood
Beijing Duck House,https://guide.michelin.com/en/california/cupertino/restaurant/beijing-duck-house
Luce,https://guide.michelin.com/en/california/san-francisco/restaurant/luce
CUT,https://guide.michelin.com/en/california/beverly-hills/restaurant/cut-559418
Great Maple,https://guide.michelin.com/en/california/us-san-diego/restaurant/great-maple
Coni'Seafood,https://guide.michelin.com/en/california/inglewood/restaurant/coni-seafood
Kali,https://guide.michelin.com/en/california/hollywood/restaurant/kali
Alta Adams,https://guide.michelin.com/en/california/us-los-angeles/restaurant/alta-adams
Tacubaya,https://guide.michelin.com/en/california/berkeley/restaurant/tacubaya
Orchard City Kitchen,https://guide.michelin.com/en/california/campbell/restaurant/orchard-city-kitchen
wonderful,https://guide.michelin.com/en/california/millbrae/restaurant/wonderful
Sierra Mar,https://guide.michelin.com/en/california/big-sur/restaurant/sierra-mar
Ippuku,https://guide.michelin.com/en/california/berkeley/restaurant/ippuku
Chez Panisse,https://guide.michelin.com/en/california/berkeley/restaurant/chez-panisse
Addison,https://guide.michelin.com/en/california/us-san-diego/restaurant/addison
Shin Sushi,https://guide.michelin.com/en/california/encino/restaurant/shin-sushi
Bardo Lounge,https://guide.michelin.com/en/california/oakland/restaurant/bardo-lounge
Fia,https://guide.michelin.com/en/california/santa-monica/restaurant/fia
Born & Raised,https://guide.michelin.com/en/california/us-san-diego/restaurant/born-raised
Friends Only,https://guide.michelin.com/en/california/san-francisco/restaurant/friends-only
Tasty Place,https://guide.michelin.com/en/california/millbrae/restaurant/tasty-place
Funky Elephant,https://guide.michelin.com/en/california/berkeley/restaurant/funky-elephant
Barcote,https://guide.michelin.com/en/california/oakland/restaurant/barcote
The Progress,https://guide.michelin.com/en/california/san-francisco/restaurant/the-progress
Bell's,https://guide.michelin.com/en/california/los-alamos/restaurant/bell-s
Sabio on Main,https://guide.michelin.com/en/california/pleasanton/restaurant/sabio-on-main
Navio,https://guide.michelin.com/en/california/half-moon-bay/restaurant/navio
Camper,https://guide.michelin.com/en/california/menlo-park/restaurant/camper
Nixtaco,https://guide.michelin.com/en/california/roseville/restaurant/nixtaco
Dama,https://guide.michelin.com/en/california/us-los-angeles/restaurant/dama
Jiang Nan Spring,https://guide.michelin.com/en/california/alhambra/restaurant/jiang-nan-spring
Cesarina,https://guide.michelin.com/en/california/us-san-diego/restaurant/cesarina
Knife Pleat,https://guide.michelin.com/en/california/us-costa-mesa/restaurant/knife-pleat
Mar'sel,https://guide.michelin.com/en/california/rancho-palos-verdes/restaurant/mar-sel
ASA South,https://guide.michelin.com/en/california/los-gatos/restaurant/asa-south
Milo + Olive,https://guide.michelin.com/en/california/santa-monica/restaurant/milo-olive
Sushi Note,https://guide.michelin.com/en/california/sherman-oaks/restaurant/sushi-note
Hana re,https://guide.michelin.com/en/california/us-costa-mesa/restaurant/hana-re
Son of a Gun,https://guide.michelin.com/en/california/us-los-angeles/restaurant/son-of-a-gun
The Ranch,https://guide.michelin.com/en/california/us-anaheim/restaurant/the-ranch
Wakuriya,https://guide.michelin.com/en/california/san-mateo/restaurant/wakuriya
Gary Danko,https://guide.michelin.com/en/california/san-francisco/restaurant/gary-danko
Vik's Chaat,https://guide.michelin.com/en/california/berkeley/restaurant/vik-s-chaat
Ciccia Osteria,https://guide.michelin.com/en/california/us-san-diego/restaurant/ciccia-osteria
Morning Glory,https://guide.michelin.com/en/california/us-san-diego/restaurant/morning-glory
Corazon Cocina,https://guide.michelin.com/en/california/santa-barbara/restaurant/corazon-cocina
Bavel,https://guide.michelin.com/en/california/us-los-angeles/restaurant/bavel
Playa,https://guide.michelin.com/en/california/mill-valley/restaurant/playa
Frances,https://guide.michelin.com/en/california/san-francisco/restaurant/frances
New Dumpling,https://guide.michelin.com/en/california/el-cerrito/restaurant/new-dumpling
Tsubaki,https://guide.michelin.com/en/california/us-los-angeles/restaurant/tsubaki
Fort Oak,https://guide.michelin.com/en/california/us-san-diego/restaurant/fort-oak
Luv 2 Eat Thai Bistro,https://guide.michelin.com/en/california/us-los-angeles/restaurant/luv-2-eat-thai-bistro
The Bywater,https://guide.michelin.com/en/california/los-gatos/restaurant/the-bywater
New England Lobster Eatery,https://guide.michelin.com/en/california/burlingame/restaurant/new-england-lobster-eatery
Kazan,https://guide.michelin.com/en/california/beverly-hills/restaurant/kazan-1190724
Sovereign,https://guide.michelin.com/en/california/us-san-diego/restaurant/sovereign
Ramen & Tsukemen TAO,https://guide.michelin.com/en/california/buena-park/restaurant/ramen-tsukemen-tao
Omakase by Gino,https://guide.michelin.com/en/california/us-santa-ana/restaurant/omakase-by-gino
3rd Cousin,https://guide.michelin.com/en/california/san-francisco/restaurant/3rd-cousin
La Calenda,https://guide.michelin.com/en/california/yountville/restaurant/la-calenda
Selanne Steak Tavern,https://guide.michelin.com/en/california/laguna-beach/restaurant/selanne-steak-tavern
Bee Taqueria,https://guide.michelin.com/en/california/us-los-angeles/restaurant/bee-taqueria
Zhengyalov Hatz,https://guide.michelin.com/en/california/glendale/restaurant/zhengyalov-hatz
El Molino Central,https://guide.michelin.com/en/california/sonoma/restaurant/el-molino-central
Anomaly SF,https://guide.michelin.com/en/california/san-francisco/restaurant/anomaly-sf
R|O-Rebel Omakase,https://guide.michelin.com/en/california/laguna-beach/restaurant/r-o-rebel-omakase
Chiang Rai,https://guide.michelin.com/en/california/long-beach/restaurant/chiang-rai
Ciccio,https://guide.michelin.com/en/california/yountville/restaurant/ciccio
Fable & Spirit,https://guide.michelin.com/en/california/newport-beach/restaurant/fable-spirit
La Toque,https://guide.michelin.com/en/california/napa/restaurant/la-toque
Boozehounds,https://guide.michelin.com/en/california/palm-springs/restaurant/boozehounds
Flavors from Afar,https://guide.michelin.com/en/california/us-los-angeles/restaurant/flavors-from-afar
Zola,https://guide.michelin.com/en/california/palo-alto/restaurant/zola
4 Saints,https://guide.michelin.com/en/california/palm-springs/restaurant/4-saints
Destroyer,https://guide.michelin.com/en/california/culver-city/restaurant/destroyer
Osteria Mozza,https://guide.michelin.com/en/california/us-los-angeles/restaurant/osteria-mozza
Guisados,https://guide.michelin.com/en/california/boyle-heights/restaurant/guisados
Cucina Urbana,https://guide.michelin.com/en/california/us-san-diego/restaurant/cucina-urbana
Petit Trois,https://guide.michelin.com/en/california/us-los-angeles/restaurant/petit-trois
Jitlada,https://guide.michelin.com/en/california/us-los-angeles/restaurant/jitlada
Campfire,https://guide.michelin.com/en/california/carlsbad/restaurant/campfire
Adega,https://guide.michelin.com/en/california/san-jose/restaurant/adega
Cafe Reyes,https://guide.michelin.com/en/california/point-reyes-station/restaurant/cafe-reyes
Madera,https://guide.michelin.com/en/california/menlo-park/restaurant/madera
Spruce,https://guide.michelin.com/en/california/san-francisco/restaurant/spruce
Nightbird,https://guide.michelin.com/en/california/san-francisco/restaurant/nightbird
Bacon & Butter,https://guide.michelin.com/en/california/us-sacramento/restaurant/bacon-butter
iTalico,https://guide.michelin.com/en/california/palo-alto/restaurant/italico
Yank Sing,https://guide.michelin.com/en/california/san-francisco/restaurant/yank-sing
Juniper & Ivy,https://guide.michelin.com/en/california/us-san-diego/restaurant/juniper-ivy
Himitsu,https://guide.michelin.com/en/california/la-jolla/restaurant/himitsu-1183589
Sushi Inaba,https://guide.michelin.com/en/california/torrance/restaurant/sushi-i-naba
Ayara Thai Cuisine,https://guide.michelin.com/en/california/us-los-angeles/restaurant/ayara-thai-cuisine
Palette Tea House,https://guide.michelin.com/en/california/san-francisco/restaurant/palette-tea-house
Paprika Café,https://guide.michelin.com/en/california/monterey/restaurant/paprika-cafe
Los Agaves,https://guide.michelin.com/en/california/santa-barbara/restaurant/los-agaves
The Lark,https://guide.michelin.com/en/california/santa-barbara/restaurant/the-lark
First & Oak,https://guide.michelin.com/en/california/solvang/restaurant/first-oak
Sol Food,https://guide.michelin.com/en/california/us-san-rafael/restaurant/sol-food
Sons & Daughters,https://guide.michelin.com/en/california/san-francisco/restaurant/sons-daughters
Sushi Ran,https://guide.michelin.com/en/california/sausalito/restaurant/sushi-ran
Hayato,https://guide.michelin.com/en/california/us-los-angeles/restaurant/hayato
Pearl 6101,https://guide.michelin.com/en/california/san-francisco/restaurant/pearl-6101
Kusakabe,https://guide.michelin.com/en/california/san-francisco/restaurant/kusakabe
Cotogna,https://guide.michelin.com/en/california/san-francisco/restaurant/cotogna
Rustic Canyon,https://guide.michelin.com/en/california/santa-monica/restaurant/rustic-canyon
LOLA 55,https://guide.michelin.com/en/california/us-san-diego/restaurant/lola-55
El Mercado Modern Cuisine,https://guide.michelin.com/en/california/us-santa-ana/restaurant/el-mercado-modern-cuisine
Blackbird,https://guide.michelin.com/en/california/santa-barbara/restaurant/blackbird-564365
Connie & Ted’s,https://guide.michelin.com/en/california/west-hollywood/restaurant/connie-ted%E2%80%99s
Hamano Sushi,https://guide.michelin.com/en/california/san-francisco/restaurant/hamano-sushi
Chi Spacca,https://guide.michelin.com/en/california/us-los-angeles/restaurant/chi-spacca
Badmaash,https://guide.michelin.com/en/california/us-los-angeles/restaurant/badmaash
Snail Bar,https://guide.michelin.com/en/california/oakland/restaurant/snail-bar
Atelier Crenn,https://guide.michelin.com/en/california/san-francisco/restaurant/atelier-crenn
Flea St. Cafe,https://guide.michelin.com/en/california/menlo-park/restaurant/flea-st-cafe
Vina Enoteca,https://guide.michelin.com/en/california/palo-alto/restaurant/vina-enoteca
Café Jacqueline,https://guide.michelin.com/en/california/san-francisco/restaurant/cafe-jacqueline
Ella,https://guide.michelin.com/en/california/us-sacramento/restaurant/ella
Carnes Asadas Pancho Lopez,https://guide.michelin.com/en/california/us-los-angeles/restaurant/carnes-asadas-pancho-lopez
The Hatch,https://guide.michelin.com/en/california/paso-robles/restaurant/the-hatch
Yasu,https://guide.michelin.com/en/california/beverly-hills/restaurant/yasu
The Attic,https://guide.michelin.com/en/california/long-beach/restaurant/the-attic
Doppio Zero Pizzeria Napoletana,https://guide.michelin.com/en/california/mountain-view/restaurant/doppio-zero-pizza-napoletana
Elf Cafe,https://guide.michelin.com/en/california/us-los-angeles/restaurant/elf-cafe
Eat Joy Food,https://guide.michelin.com/en/california/rowland-heights_2880170/restaurant/eat-joy-food
Comal,https://guide.michelin.com/en/california/berkeley/restaurant/comal
Oma San Francisco Station,https://guide.michelin.com/en/california/san-francisco/restaurant/oma-san-francisco-station
The Brothers Sushi,https://guide.michelin.com/en/california/woodland-hills/restaurant/the-brothers-sushi
Bansang,https://guide.michelin.com/en/california/san-francisco/restaurant/bansang
Chez Noir,https://guide.michelin.com/en/california/carmel-by-the-sea/restaurant/chez-noir
Itria,https://guide.michelin.com/en/california/san-francisco/restaurant/itria
Hed 11,https://guide.michelin.com/en/california/san-francisco/restaurant/hed-11
Azalina’s,https://guide.michelin.com/en/california/san-francisco/restaurant/azalina-s
Amour,https://guide.michelin.com/en/california/west-hollywood/restaurant/amour-1212503
Trust,https://guide.michelin.com/en/california/us-san-diego/restaurant/trust
Dija Mara,https://guide.michelin.com/en/california/oceanside/restaurant/dija-mara
LSXO,https://guide.michelin.com/en/california/us-huntington-beach/restaurant/lsxo
Medina,https://guide.michelin.com/en/california/us-san-diego/restaurant/medina
